timestamp,totalBorrowBalanceUSD,totalDepositBalanceUSD,totalValueLockedUSD
1711496051,527257206.90666475153532527692864,908968616.5530716458989138572357698,908968616.5530716458989138572357698
1711558295,519111276.3601441276547402936,894084988.4884535983188182369781428,894084988.4884535983188182369781428
1711694615,516616153.16843110576138316276,891018473.8992135002945157832469016,891018473.8992135002945157832469016
1711834331,509308369.8203445395907551392716853,878505689.5226637445374182479623812,878505689.5226637445374182479623812
1711988807,518240155.10999854592693561814,897329367.8055247097276695004446696,897329367.8055247097276695004446696
1712076839,497903254.22182090367437880658,851302876.5077921380547836242051927,851302876.5077921380547836242051927
1712124851,492081500.80378212320312175775,842819885.0330250359467459317243036,842819885.0330250359467459317243036
1712274215,487550420.69236201132328343927,834967579.4900845027008132727083699,834967579.4900845027008132727083699
1712361455,486730953.86049092439952389935,836619595.4260162236446260287694518,836619595.4260162236446260287694518
1712476919,492383481.87509206723861072474,846196238.8029774039887692351508328,846196238.8029774039887692351508328
1712588495,501854763.08650251667617553679176,862370692.3896528515313337315683567,862370692.3896528515313337315683567
1712675147,546784228.45425090247675385884,928739394.5111755279296030959406744,928739394.5111755279296030959406744
1712744063,490568571.90471339918946911555,856480265.2746955956598699981890552,856480265.2746955956598699981890552
1712821847,502091675.0336352116307919828976003,876514007.777184699951743624079534,876514007.777184699951743624079534
1712957663,450152741.48136532777498599526,787124484.4305544816134891183130652,787124484.4305544816134891183130652
1713081587,430292804.1191737882715496514559976,752531143.4626362818378715745395123,752531143.4626362818378715745395123
1713187931,454305022.6052373257631861816,796075461.1799599508222003255538483,796075461.1799599508222003255538483
1713311207,432068598.09025550850032413625,754745002.6465740454785266062225348,754745002.6465740454785266062225348
1713319427,430984087.7995110182280989,753038919.3565369035161409673529601,753038919.3565369035161409673529601
1713443999,419930021.9206008579344083878,732689492.3667627560510586963479651,732689492.3667627560510586963479651
1713540635,429245676.0234735924349183778246578,752963891.8585603401091681211300464,752963891.8585603401091681211300464
1713906071,447164619.5351888451134621032744074,785147904.5798813678175474138814132,785147904.5798813678175474138814132
1714026551,440480850.4933949770548937948,766545141.9602152479501288432306633,766545141.9602152479501288432306633
1714175795,437360936.8908551624968114813115882,765684649.106244152450665291161121,765684649.106244152450665291161121
1714243811,419064561.8846103343151276756,744157280.1125466979799208549309976,744157280.1125466979799208549309976
1714443443,411959785.05499364384749975394,739795398.5187698824869252840748575,739795398.5187698824869252840748575
1714587479,389792930.30686257041617400986818,699692174.5215365437679415298954247,699692174.5215365437679415298954247
1714687199,377778545.2062496770195899133,678819259.6929680189262596809684677,678819259.6929680189262596809684677
1714768055,214625431.9957411727713592389528,516439003.9802397109009773247809964,516439003.9802397109009773247809964
1714834211,217378441.9498756140337694497262505,521735433.6801637647681184269161294,521735433.6801637647681184269161294
1714917623,214083233.232926931509162461567379,514130468.9256210437154935038612533,514130468.9256210437154935038612533
1715077127,213592373.6832755452578848977,512762754.2541626814957409971645078,512762754.2541626814957409971645078
1715197355,207878230.96791932279378550601,500551592.6042078836197164626881651,500551592.6042078836197164626881651
1715264975,206158630.7545785778851091726,496471244.4085001174795393210258382,496471244.4085001174795393210258382
1715330435,211340963.5078306612295054671566,507412986.0834218732887749738964629,507412986.0834218732887749738964629
1715413835,202802945.4356796167746044439605,487194489.7086633876841776318801646,487194489.7086633876841776318801646
1715625383,206101950.5831306991060048264968758,495045424.4775837308982305729838784,495045424.4775837308982305729838784
1716306395,260348659.7580133774117610546978,625239449.5105204402485486595209313,625239449.5105204402485486595209313
1716348131,264177917.0475692480535773179419351,632462355.4278303557769906781969043,632462355.4278303557769906781969043
1716496067,260295163.54867510326170987783208,623293743.0110605309406063990583546,623293743.0110605309406063990583546
